ats,token,company,roles_fetched,vendor_claimed,verdict,vendor_publishes_count,error
ashby,column,Column,18,,unverifiable,no,
ashby,comfy-org,,8,,unverifiable,no,
ashby,comind,,9,,unverifiable,no,
ashby,comity,,5,,unverifiable,no,
ashby,commonroom,,0,,unreachable,no,HTTP 404
ashby,commure,,77,,unverifiable,no,
ashby,compa,,4,,unverifiable,no,
ashby,complete,,7,,unverifiable,no,
ashby,composio,,30,,unverifiable,no,
ashby,composite,,1,,unverifiable,no,
ashby,compound,,7,,unverifiable,no,
ashby,compscience,,2,,unverifiable,no,
ashby,comstruct,,12,,unverifiable,no,
ashby,comun,,6,,unverifiable,no,
ashby,concourse,,7,,unverifiable,no,
ashby,condor-software,,6,,unverifiable,no,
ashby,conduct,,12,,unverifiable,no,
ashby,conductorai,,7,,unverifiable,no,
ashby,conduit,Conduit,2,,unverifiable,no,
ashby,conduit-health,,11,,unverifiable,no,
ashby,conetic-group,,5,,unverifiable,no,
ashby,confiant,,1,,unverifiable,no,
ashby,confido,,33,,unverifiable,no,
ashby,confluent,Confluent,21,,unverifiable,no,
ashby,console,,0,,unverifiable,no,
ashby,constellation,Constellation,7,,unverifiable,no,
ashby,constellationspace,,4,,unverifiable,no,
ashby,constructor,,46,,unverifiable,no,
ashby,contentoo,,3,,unverifiable,no,
ashby,context,Context Therapeutics,4,,unverifiable,no,
ashby,contoro,,7,,unverifiable,no,
ashby,contra,,5,,unverifiable,no,
ashby,conveo,,17,,unverifiable,no,
ashby,conversion,,11,,unverifiable,no,
ashby,convex-dev,,13,,unverifiable,no,
ashby,copilot-money,,4,,unverifiable,no,
ashby,coralai,,8,,unverifiable,no,
ashby,coram-ai,,47,,unverifiable,no,
ashby,coreflow,,9,,unverifiable,no,
ashby,coreoftheheart,,9,,unverifiable,no,
ashby,corgi,,7,,unverifiable,no,
ashby,corridor,,12,,unverifiable,no,
ashby,corti,,5,,unverifiable,no,
ashby,cosine,,2,,unverifiable,no,
ashby,cosmic-robotics,,4,,unverifiable,no,
ashby,cosuno,,17,,unverifiable,no,
ashby,counsel,,14,,unverifiable,no,
ashby,coursecareers,,8,,unverifiable,no,
ashby,cow-dao,,0,,unverifiable,no,
ashby,cowboyspace,,91,,unverifiable,no,
ashby,cradlebio,,7,,unverifiable,no,
ashby,craft.co,,2,,unverifiable,no,
ashby,craftdocs,,0,,unverifiable,no,
ashby,creatify,,5,,unverifiable,no,
ashby,creatoriq,,24,,unverifiable,no,
ashby,creditgenie,,12,,unverifiable,no,
ashby,credo.ai,,5,,unverifiable,no,
ashby,creem,,7,,unverifiable,no,
ashby,crisp,Crisp,21,,unverifiable,no,
ashby,critical-energy,,6,,unverifiable,no,
ashby,criticalloop,,11,,unverifiable,no,
ashby,crosby,,18,,unverifiable,no,
ashby,crossjoin-solutions,,9,,unverifiable,no,
ashby,crusoe,Crusoe,358,,unverifiable,no,
ashby,cruxclimate,,16,,unverifiable,no,
ashby,cryptio,,2,,unverifiable,no,
ashby,ctgt,,3,,unverifiable,no,
ashby,cubesoftware,,4,,unverifiable,no,
ashby,cuesta-partners,,18,,unverifiable,no,
ashby,current-advisors,Current,91,,unverifiable,no,
ashby,cursor,,122,,unverifiable,no,
ashby,cuspai,,10,,unverifiable,no,
ashby,customuse,,1,,unverifiable,no,
ashby,cybcube,,5,,unverifiable,no,
ashby,cyber.fund,,1,,unverifiable,no,
ashby,cyberhaven,,29,,unverifiable,no,
ashby,cygnify,,57,,unverifiable,no,
ashby,cylake-inc,,14,,unverifiable,no,
ashby,cytora.com,,9,,unverifiable,no,
ashby,cyvl,,10,,unverifiable,no,
ashby,d-matrix,,35,,unverifiable,no,
ashby,dailypay,,22,,unverifiable,no,
ashby,dakota,,4,,unverifiable,no,
ashby,dandelion,,13,,unverifiable,no,
ashby,dandy,Dandy,75,,unverifiable,no,
ashby,darkroom,,25,,unverifiable,no,
ashby,darwin,,1,,unverifiable,no,
ashby,dash0,,45,,unverifiable,no,
ashby,datafold,,3,,unverifiable,no,
ashby,datasnipper,,41,,unverifiable,no,
ashby,datatonic,,23,,unverifiable,no,
ashby,datawizz,,8,,unverifiable,no,
ashby,dave,Dave,5,,unverifiable,no,
ashby,david-ai,,13,,unverifiable,no,
ashby,davidenergy,,2,,unverifiable,no,
ashby,davistechnologymanagement,,5,,unverifiable,no,
ashby,daydream,,8,,unverifiable,no,
ashby,daydreamlive,,0,,unreachable,no,HTTP 404
ashby,decagon,Decagon,146,,unverifiable,no,
ashby,decodahealth,,3,,unverifiable,no,
ashby,deductive,,3,,unverifiable,no,
ashby,deepgram,Deepgram,92,,unverifiable,no,
ashby,deepjudge,,22,,unverifiable,no,
ashby,deepl,,40,,unverifiable,no,
ashby,deeploy,,2,,unverifiable,no,
ashby,deepsetai,,5,,unverifiable,no,
ashby,deeptune,,0,,unverifiable,no,
ashby,delfa,,2,,unverifiable,no,
ashby,delinea,Delinea,98,,unverifiable,no,
ashby,deliveroo,Deliveroo,13,,unverifiable,no,
ashby,delphi,,6,,unverifiable,no,
ashby,delplayagroup,,11,,unverifiable,no,
ashby,demandbase,Demandbase,14,,unverifiable,no,
ashby,depot,,1,,unverifiable,no,
ashby,depthfirst,,16,,unverifiable,no,
ashby,develop-health,,4,,unverifiable,no,
ashby,devsavant,,9,,unverifiable,no,
ashby,dex,,8,,unverifiable,no,
ashby,dexmate,,39,,unverifiable,no,
ashby,diagrid,,7,,unverifiable,no,
ashby,dialo,,3,,unverifiable,no,
ashby,directive,,65,,unverifiable,no,
ashby,discern,,2,,unverifiable,no,
ashby,dispatch,,8,,unverifiable,no,
ashby,displai,,4,,unverifiable,no,
ashby,distributed-spectrum,,11,,unverifiable,no,
ashby,distyl,,24,,unverifiable,no,
ashby,ditto,,8,,unverifiable,no,
ashby,dittoai,,5,,unverifiable,no,
ashby,docebo,,47,,unverifiable,no,
ashby,docker,,64,,unverifiable,no,
ashby,docplanner,,23,,unverifiable,no,
ashby,doinstruct,,7,,unverifiable,no,
ashby,doji,,5,,unverifiable,no,
ashby,doppel,,17,,unverifiable,no,
ashby,doppler,Doppler,1,,unverifiable,no,
ashby,doss,,21,,unverifiable,no,
ashby,dosu,,3,,unverifiable,no,
ashby,dotfile,,2,,unverifiable,no,
ashby,dottxt,,2,,unverifiable,no,
ashby,double-the-donation,,11,,unverifiable,no,
ashby,doublezero,,4,,unverifiable,no,
ashby,dourolabs.xyz,,2,,unverifiable,no,
ashby,dovetail,,9,,unverifiable,no,
ashby,drata,Drata,39,,unverifiable,no,
ashby,dreamthree,,7,,unverifiable,no,
ashby,drogue,,6,,unverifiable,no,
ashby,dryft,,5,,unverifiable,no,
ashby,dualentry,,75,,unverifiable,no,
ashby,duck-duck-go,,10,,unverifiable,no,
ashby,duet,,8,,unverifiable,no,
ashby,duffel,,13,,unverifiable,no,
ashby,duna,,11,,unverifiable,no,
ashby,dune,Dune,4,,unverifiable,no,
ashby,dusk,Dusk,0,,unverifiable,no,
ashby,dust,,23,,unverifiable,no,
ashby,duvo,,14,,unverifiable,no,
ashby,dyna-robotics,,23,,unverifiable,no,
ashby,e-source,,17,,unverifiable,no,
ashby,e2b,,11,,unverifiable,no,
ashby,eagle,Eagle,3,,unverifiable,no,
ashby,easygenerator,,18,,unverifiable,no,
ashby,easyllama.com,,3,,unverifiable,no,
ashby,ecosia.org,,0,,unverifiable,no,
ashby,edia,,7,,unverifiable,no,
ashby,edited,,6,,unverifiable,no,
ashby,egra,,0,,unverifiable,no,
ashby,eigen-labs,,1,,unverifiable,no,
ashby,eightsleep,,42,,unverifiable,no,
ashby,eisen,,6,,unverifiable,no,
ashby,ekarobotics,,7,,unverifiable,no,
ashby,ekho,,4,,unverifiable,no,
ashby,ekumenlabs,,5,,unverifiable,no,
ashby,electric,Electric Royalties,0,,unverifiable,no,
ashby,electricplant,,4,,unverifiable,no,
ashby,element451,,9,,unverifiable,no,
ashby,element84,,3,,unverifiable,no,
ashby,eleos,,1,,unverifiable,no,
ashby,elevenlabs,ElevenLabs,226,,unverifiable,no,
ashby,eli,Eli Health,4,,unverifiable,no,
ashby,elicit,,10,,unverifiable,no,
ashby,eliseai,EliseAI,117,,unverifiable,no,
ashby,eliza,,7,,unverifiable,no,
ashby,ellamind,,1,,unverifiable,no,
ashby,ellipsislabs,,13,,unverifiable,no,
ashby,elliptic,,32,,unverifiable,no,
ashby,ello,,6,,unverifiable,no,
ashby,eloquentai,,12,,unverifiable,no,
ashby,ema,,45,,unverifiable,no,
ashby,embedding-vc,,38,,unverifiable,no,
ashby,emerald-ai,,11,,unverifiable,no,
ashby,emergence,,15,,unverifiable,no,
ashby,emergence-capital-partners,,6,,unverifiable,no,
ashby,empirical,,9,,unverifiable,no,
ashby,empora,,0,,unreachable,no,HTTP 404
ashby,encord,,37,,unverifiable,no,
ashby,endex,,9,,unverifiable,no,
ashby,endgame,,4,,unverifiable,no,
ashby,endra,Endra,14,,unverifiable,no,
ashby,endurance-energy,,18,,unverifiable,no,
ashby,engflow,,10,,unverifiable,no,
ashby,enode,,9,,unverifiable,no,
ashby,enpal,Enpal,145,,unverifiable,no,
ashby,ent-security,,25,,unverifiable,no,
ashby,enter-ai,,19,,unverifiable,no,
ashby,envoy,,18,,unverifiable,no,
ashby,eon,EON,8,,unverifiable,no,
ashby,epidemic-sound,,21,,unverifiable,no,
ashby,epsilon-health,,8,,unverifiable,no,
ashby,equal-ventures,,6,,unverifiable,no,
ashby,equal1,,8,,unverifiable,no,
ashby,equi,,2,,unverifiable,no,
ashby,equip,,53,,unverifiable,no,
ashby,erp.ai,,1,,unverifiable,no,
ashby,espresso,,2,,unverifiable,no,
ashby,etched,Etched,106,,unverifiable,no,
ashby,ether.fi,,13,,unverifiable,no,
ashby,ethereum-foundation,,0,,unverifiable,no,
ashby,ethglobal,,0,,unverifiable,no,
ashby,euclid-power,,4,,unverifiable,no,
ashby,euphoric,,4,,unverifiable,no,
ashby,eventualcomputing,,3,,unverifiable,no,
ashby,everai,,75,,unverifiable,no,
ashby,everfield,,19,,unverifiable,no,
ashby,everis,,2,,unverifiable,no,
ashby,everstar,,3,,unverifiable,no,
ashby,evertune,,7,,unverifiable,no,
ashby,evervault,Evervault,4,,unverifiable,no,
ashby,exa,,52,,unverifiable,no,
ashby,excelerate,Excelerate,4,,unverifiable,no,
ashby,expa,,12,,unverifiable,no,
ashby,expressable,,18,,unverifiable,no,
ashby,extend,Extend,8,,unverifiable,no,
ashby,extropic,,10,,unverifiable,no,
ashby,eye-security,,24,,unverifiable,no,
ashby,eyebot,,4,,unverifiable,no,
ashby,f2-ai,,11,,unverifiable,no,
ashby,fable,Fable Security,8,,unverifiable,no,
ashby,faction,,2,,unverifiable,no,
ashby,factory,,50,,unverifiable,no,
ashby,faculty,,70,,unverifiable,no,
ashby,fal-ai,,31,,unverifiable,no,
ashby,falconer,,3,,unverifiable,no,
ashby,fanvue.com,,13,,unverifiable,no,
ashby,far.ai,,17,,unverifiable,no,
ashby,faros-ai,,11,,unverifiable,no,
ashby,fathom.video,,4,,unverifiable,no,
ashby,favorited,,12,,unverifiable,no,
ashby,featherlessai,,17,,unverifiable,no,
ashby,feathery,,18,,unverifiable,no,
ashby,feathr,,7,,unverifiable,no,
ashby,feedbackfruits,,1,,unverifiable,no,
ashby,feldera,,0,,unverifiable,no,
ashby,felix,,33,,unverifiable,no,
ashby,fence-masters-inc,,0,,unverifiable,no,
ashby,ferryhealth,,3,,unverifiable,no,
ashby,fetch-pet-health,,7,,unverifiable,no,
ashby,fiddler-ai,,7,,unverifiable,no,
ashby,fieldguide,,46,,unverifiable,no,
ashby,filigran,,16,,unverifiable,no,
ashby,filmhub,,2,,unverifiable,no,
ashby,fin,,8,,unverifiable,no,
ashby,finary,,8,,unverifiable,no,
ashby,fincentify,,2,,unverifiable,no,
ashby,finch,Finch,3,,unverifiable,no,
ashby,finch-legal,,8,,unverifiable,no,
ashby,findanomaly,,0,,unverifiable,no,
ashby,findarbor,,2,,unverifiable,no,
ashby,finni-health,Finni Health,124,,unverifiable,no,
ashby,finout,,15,,unverifiable,no,
ashby,finto,,7,,unverifiable,no,
ashby,finvest,,0,,unreachable,no,HTTP 404
ashby,fira-health,Adaptive Home Health,248,,unverifiable,no,
ashby,firecrawl,,31,,unverifiable,no,
ashby,firetiger,,4,,unverifiable,no,
ashby,first-resonance,,13,,unverifiable,no,
ashby,firsthand,Firsthand Technology Value,2,,unverifiable,no,
ashby,firststreet,,4,,unverifiable,no,
ashby,fitt,,11,,unverifiable,no,
ashby,fizz,,6,,unverifiable,no,
ashby,flaglerhealth,,21,,unverifiable,no,
ashby,flagright.com,,13,,unverifiable,no,
ashby,flagstone,,15,,unverifiable,no,
ashby,flai,,3,,unverifiable,no,
ashby,flashpoint.io,,4,,unverifiable,no,
ashby,fleetcraft,,2,,unverifiable,no,
ashby,fleetpulse,,3,,unverifiable,no,
ashby,flink,,4,,unverifiable,no,
ashby,flint,Flint,6,,unverifiable,no,
ashby,flipper,,5,,unverifiable,no,
ashby,flipturn,,4,,unverifiable,no,
ashby,flock,,9,,unverifiable,no,
ashby,flosports,,17,,unverifiable,no,
ashby,flowengineering,,29,,unverifiable,no,
ashby,flox,,3,,unverifiable,no,
ashby,fluency,,2,,unverifiable,no,
ashby,fluidstack,Fluidstack,238,,unverifiable,no,
ashby,flux,Flux,9,,unverifiable,no,
ashby,fnatic,,1,,unverifiable,no,
ashby,focal,,2,,unverifiable,no,
ashby,focus,Focus,2,,unverifiable,no,
ashby,foley,,10,,unverifiable,no,
ashby,fomo-labs,,8,,unverifiable,no,
ashby,fonio,,71,,unverifiable,no,
ashby,fonoa,,22,,unverifiable,no,
ashby,foresight,Foresight Data,0,,unverifiable,no,
ashby,forma,,3,,unverifiable,no,
ashby,formenergy,Form Energy,200,,unverifiable,no,
ashby,formula,Formula,1,,unverifiable,no,
ashby,fortreum,,7,,unverifiable,no,
ashby,forum-ventures,,17,,unverifiable,no,
ashby,forus,,52,,unverifiable,no,
ashby,found,,5,,unverifiable,no,
ashby,foundation,,4,,unverifiable,no,
ashby,foundationhealthcareers,,14,,unverifiable,no,
ashby,foundry-for-good,,27,,unverifiable,no,
ashby,foundry-robotics,,22,,unverifiable,no,
ashby,foxelligroup,,10,,unverifiable,no,
ashby,foxglove,,1,,unverifiable,no,
ashby,freda,,7,,unverifiable,no,
ashby,freed,,4,,unverifiable,no,
ashby,friendliai,,19,,unverifiable,no,
ashby,frontcareers,,17,,unverifiable,no,
ashby,ftmo,,25,,unverifiable,no,
ashby,fuel-cycle,,16,,unverifiable,no,
ashby,fulcrum,Fulcrum,12,,unverifiable,no,
ashby,fulcrum-inc,,3,,unverifiable,no,
ashby,fullstory,Fullstory,7,,unverifiable,no,
ashby,fundamental,,19,,unverifiable,no,
ashby,fundingcircle,,21,,unverifiable,no,
ashby,furiosa-ai,,0,,unverifiable,no,
ashby,furo,,5,,unverifiable,no,
ashby,further,,2,,unverifiable,no,
ashby,furtherai,,10,,unverifiable,no,
ashby,fuse,Fuse,38,,unverifiable,no,
ashby,futurefitai,,6,,unverifiable,no,
ashby,fyxer,,13,,unverifiable,no,
ashby,g2,,38,,unverifiable,no,
ashby,g2i,,10,,unverifiable,no,
ashby,gaiafamily,,5,,unverifiable,no,
ashby,gainsight,,16,,unverifiable,no,
ashby,gallatin,,21,,unverifiable,no,
ashby,galvany,,22,,unverifiable,no,
ashby,gamechanger,,3,,unverifiable,no,
ashby,gamma,Gamma,31,,unverifiable,no,
ashby,gamut,,0,,unreachable,no,HTTP 404
ashby,garage,,14,,unverifiable,no,
ashby,gc-ai,,27,,unverifiable,no,
ashby,gearset,,10,,unverifiable,no,
ashby,gecko-robotics,,22,,unverifiable,no,
ashby,gen-digital,Gen Digital Inc.,120,,unverifiable,no,
ashby,general-medicine,,13,,unverifiable,no,
ashby,generalintelligencecompany,,5,,unverifiable,no,
ashby,generalist,,23,,unverifiable,no,
ashby,generalrobotics,,13,,unverifiable,no,
ashby,generaltranslation,,1,,unverifiable,no,
ashby,generate,Generate Biomedicines,15,,unverifiable,no,
ashby,genesis,GENESIS ENERGY,64,,unverifiable,no,
ashby,genies,,1,,unverifiable,no,
ashby,genmo,,5,,unverifiable,no,
ashby,genomics,,13,,unverifiable,no,
ashby,getground,,11,,unverifiable,no,
ashby,getscope,,4,,unverifiable,no,
ashby,getting-attention,,3,,unverifiable,no,
ashby,ghost,Ghost,1,,unverifiable,no,
ashby,gigaml,,32,,unverifiable,no,
ashby,gigaton,,5,,unverifiable,no,
ashby,gimlet,,13,,unverifiable,no,
ashby,givebutter,,7,,unverifiable,no,
ashby,glacier,Glacier,3,,unverifiable,no,
ashby,glacis-ai,,2,,unverifiable,no,
ashby,glia,,23,,unverifiable,no,
ashby,glide,Glide,11,,unverifiable,no,
ashby,glimp-se,,2,,unverifiable,no,
ashby,glimpse,Glimpse,9,,unverifiable,no,
ashby,glinttglobal,,24,,unverifiable,no,
ashby,glomo,,7,,unverifiable,no,
ashby,glow,Glow,18,,unverifiable,no,
ashby,glow25,,5,,unverifiable,no,
ashby,go-nimbly,,3,,unverifiable,no,
ashby,goanagram,,2,,unverifiable,no,
ashby,going,,2,,unverifiable,no,
ashby,goldsky,,0,,unverifiable,no,
ashby,goodie-ai,,4,,unverifiable,no,
ashby,goodparty,,2,,unverifiable,no,
ashby,goodship,,0,,unreachable,no,HTTP 404
ashby,goodstack,,10,,unverifiable,no,
ashby,goody,,3,,unverifiable,no,
ashby,gorgias,,15,,unverifiable,no,
ashby,gorilla,,5,,unverifiable,no,
ashby,govdash,,4,,unverifiable,no,
ashby,goventi,,35,,unverifiable,no,
ashby,govworx,,6,,unverifiable,no,
ashby,grabagun,,11,,unverifiable,no,
ashby,gradient,,5,,unverifiable,no,
ashby,gradient-labs,,6,,unverifiable,no,
ashby,gradientrobotics,,9,,unverifiable,no,
ashby,grai,,6,,unverifiable,no,
ashby,grand,Grand Canyon Education,1,,unverifiable,no,
ashby,granica,,11,,unverifiable,no,
ashby,granola,,17,,unverifiable,no,
ashby,granted,,8,,unverifiable,no,
ashby,granular-energy.com,,1,,unverifiable,no,
ashby,grapevine,,3,,unverifiable,no,
ashby,graphite,,7,,unverifiable,no,
ashby,graphitehq,,7,,unverifiable,no,
ashby,gratia,,7,,unverifiable,no,
ashby,gravie,,29,,unverifiable,no,
ashby,gravity,Gravity,1,,unverifiable,no,
ashby,gravityclimate,,5,,unverifiable,no,
ashby,graymatter-robotics,,15,,unverifiable,no,
ashby,greatquestion,,2,,unverifiable,no,
ashby,greenlight-workforce-solutions,,19,,unverifiable,no,
ashby,greenlitecareers,,8,,unverifiable,no,
ashby,gridcare,,7,,unverifiable,no,
ashby,gridunity,,9,,unverifiable,no,
ashby,gridverify,,5,,unverifiable,no,
ashby,griffin,,5,,unverifiable,no,
ashby,gritt,,23,,unverifiable,no,
ashby,grotto,,8,,unverifiable,no,
ashby,groundnews,,2,,unverifiable,no,
ashby,grow-therapy,,31,,unverifiable,no,
ashby,growthprotocol,,10,,unverifiable,no,
ashby,gt-hq,,5,,unverifiable,no,
ashby,guidelabs.ai,,1,,unverifiable,no,
ashby,guild,,1,,unverifiable,no,
ashby,gumloop,,10,,unverifiable,no,
ashby,h2analytics,,4,,unverifiable,no,
ashby,h3x-technologies,,10,,unverifiable,no,
ashby,haast,,7,,unverifiable,no,
ashby,hackerone,,17,,unverifiable,no,
ashby,hadrian-automation,Hadrian Automation,142,,unverifiable,no,
ashby,halliday,,2,,unverifiable,no,
ashby,halobraid,,6,,unverifiable,no,
ashby,halter,Halter,239,,unverifiable,no,
ashby,hamilton-ai,,1,,unverifiable,no,
ashby,hamster,,4,,unverifiable,no,
ashby,handshake,Handshake,69,,unverifiable,no,
ashby,handspring,,11,,unverifiable,no,
ashby,hang,Hang,6,,unverifiable,no,
ashby,hanover-park,,10,,unverifiable,no,
ashby,happl,,5,,unverifiable,no,
ashby,happyrobot.ai,,73,,unverifiable,no,
ashby,happyscribe.com,,1,,unverifiable,no,
ashby,harmattan-ai,Harmattan AI,169,,unverifiable,no,
ashby,harmonic,Harmonic,9,,unverifiable,no,
ashby,harmonic-security-inc,,4,,unverifiable,no,
ashby,harmony,Harmony,11,,unverifiable,no,
ashby,harperinsure,,27,,unverifiable,no,
ashby,harvey,Harvey,296,,unverifiable,no,
ashby,havocai,,26,,unverifiable,no,
ashby,hawk,,16,,unverifiable,no,
ashby,hawkeyeinnovations,,29,,unverifiable,no,
ashby,haydenai,,13,,unverifiable,no,
ashby,haystacknews,,19,,unverifiable,no,
ashby,hcompany,,21,,unverifiable,no,
ashby,healthaxis,,1,,unverifiable,no,
ashby,healthleap,,4,,unverifiable,no,
ashby,hebbia-ai,,19,,unverifiable,no,
ashby,hedra,,9,,unverifiable,no,
ashby,heidihealth.com.au,Heidi,86,,unverifiable,no,
ashby,heirloomcarbon,,3,,unverifiable,no,
ashby,helion,Helion,62,,unverifiable,no,
ashby,helius,,5,,unverifiable,no,
ashby,heliux,,12,,unverifiable,no,
ashby,hellobrightline,,7,,unverifiable,no,
ashby,hellopatient,,17,,unverifiable,no,
ashby,hellyeah,,11,,unverifiable,no,
ashby,helpscout,,10,,unverifiable,no,
ashby,hercules,Hercules,24,,unverifiable,no,
ashby,heron-power,,43,,unverifiable,no,
ashby,herondata,,5,,unverifiable,no,
ashby,hex,Hex,2,,unverifiable,no,
ashby,heymilo,,0,,unverifiable,no,
ashby,higgsfieldai,,76,,unverifiable,no,
ashby,higharc,,16,,unverifiable,no,
ashby,highbeam,,7,,unverifiable,no,
ashby,highlightai,,7,,unverifiable,no,
ashby,highlightta,,20,,unverifiable,no,
ashby,hightouch,Hightouch,1,,unverifiable,no,
ashby,hiive,,15,,unverifiable,no,
ashby,hike-medical,,15,,unverifiable,no,
ashby,hilberts,,15,,unverifiable,no,
ashby,hims-and-hers,Hims &amp; Hers,120,,unverifiable,no,
ashby,hinge-health,Hinge Health,77,,unverifiable,no,
ashby,hinoki,,3,,unverifiable,no,
ashby,hirehangar,Hire Hangar,110,,unverifiable,no,
ashby,hirehire,,5,,unverifiable,no,
ashby,hiring-cafe,,8,,unverifiable,no,
ashby,hive.co,,4,,unverifiable,no,
ashby,hived,,18,,unverifiable,no,
ashby,hivehealth,,10,,unverifiable,no,
ashby,hivemq,,3,,unverifiable,no,
ashby,hiverge,,4,,unverifiable,no,
ashby,hiya,,20,,unverifiable,no,
ashby,hockeystack,,2,,unverifiable,no,
ashby,holywater,,17,,unverifiable,no,
ashby,homebase,,22,,unverifiable,no,
ashby,homebound,,9,,unverifiable,no,
ashby,homevision,,6,,unverifiable,no,
ashby,honeybook,,10,,unverifiable,no,
ashby,honeydew,,6,,unverifiable,no,
ashby,hook,,3,,unverifiable,no,
ashby,hopae,,8,,unverifiable,no,
ashby,hopper,,27,,unverifiable,no,
ashby,horizon3ai,Horizon3,118,,unverifiable,no,
ashby,hostinger,,63,,unverifiable,no,
ashby,hotplate,,4,,unverifiable,no,
ashby,hoxhunt,Hoxhunt,12,,unverifiable,no,
ashby,httpie,,5,,unverifiable,no,
ashby,hud,,17,,unverifiable,no,
ashby,hudson-pacific-properties,Hudson Pacific Properties,9,,unverifiable,no,
ashby,hudu,,3,,unverifiable,no,
ashby,hum-ai,,2,,unverifiable,no,
ashby,humaans,,14,,unverifiable,no,
ashby,human-computer-lab,,11,,unverifiable,no,
ashby,humanarchive,,22,,unverifiable,no,
ashby,humans-and,,2,,unverifiable,no,
ashby,humatahealth,,4,,unverifiable,no,
ashby,hyde,,5,,unverifiable,no,
ashby,hyperbolic,,15,,unverifiable,no,
ashby,hypercubic,,3,,unverifiable,no,
ashby,hyperexponential,,27,,unverifiable,no,
ashby,hyperscale,Hyperscale,4,,unverifiable,no,
ashby,hypha,Hypha,7,,unverifiable,no,
ashby,i3d,,6,,unverifiable,no,
ashby,i6,,0,,unverifiable,no,
ashby,iambic-therapeutics,,26,,unverifiable,no,
ashby,ibotta,,42,,unverifiable,no,
ashby,iceye,ICEYE,186,,unverifiable,no,
ashby,icon,Icon Energy,6,,unverifiable,no,
ashby,iddqd,,2,,unverifiable,no,
ashby,ideals,,50,,unverifiable,no,
ashby,ideogram,,2,,unverifiable,no,
ashby,ignite-reading,,6,,unverifiable,no,
ashby,illumio,,64,,unverifiable,no,
ashby,imagineart,,33,,unverifiable,no,
ashby,immersivelabs,,16,,unverifiable,no,
ashby,imprint,,24,,unverifiable,no,
ashby,improbable,,5,,unverifiable,no,
ashby,impulse,,3,,unverifiable,no,
ashby,imubiosciences,,3,,unverifiable,no,
ashby,inato,,7,,unverifiable,no,
ashby,inbeat-agency,,19,,unverifiable,no,
ashby,incandescent,,3,,unverifiable,no,
ashby,incard,,14,,unverifiable,no,
ashby,incident,,29,,unverifiable,no,
ashby,industrious,,63,,unverifiable,no,
ashby,inertia,,8,,unverifiable,no,
ashby,inferact,,25,,unverifiable,no,
ashby,infinite-machine,,2,,unverifiable,no,
ashby,infinitefield,,2,,unverifiable,no,
ashby,infinitus,,7,,unverifiable,no,
ashby,infinity-constellation,,20,,unverifiable,no,
ashby,infisical,Infisical,10,,unverifiable,no,
ashby,inflectionio,,1,,unverifiable,no,
ashby,influxdata,,3,,unverifiable,no,
ashby,injective,,12,,unverifiable,no,
ashby,injective-labs,,7,,unverifiable,no,
ashby,innatera,,10,,unverifiable,no,
ashby,inspectiv,,1,,unverifiable,no,
ashby,inspiration-commerce-group,,0,,unreachable,no,HTTP 404
